,,,,,,,,,,,,,,,,,77496754,87879341,109079979,131431027,147841734,164369279,182144093,208372846,240923925,290440141,337174862,398637728,438794789,459470370,481707407,499281481,535174074,589429630,577281481,633729630,680618519,727859259,766200000,826370370,800481481,814381481,856396296,919729630,1022962963,1157662963,1312759259,1370070370,1228329630,1148700000,1137637037,1199948148,1181448148,1249733333,1336692593,1436585185,1467977778,1605351852,1661962963
18577668272,19652816665,19892485161,21507447643,23764139321,25936835032,27268451114,30397580916,32665472057,36628961810,41271138985,45149512823,51967289720,63737347854,88831245394,97171924075,104921215177,110201881165,118338596887,134712029990,149776044568,176642284918,193770274743,177030416472,193242166274,180235483624,182036933408,189061672843,235658469150,299272046250,310781069642,325315909269,324884257479,311549325464,322213766863,367216364716,400302731411,434568007513,398899138574,388608221582,415222633926,378376086723,394648911679,466488060571,612490396927,693407758232,746054207847,853099630996,1053995523724,927805183331,1146138465604,1396649906339,1546151783873,1576184467015,1467483705132,1351693984524,1208846993740,1329188475752,1432881172002,1396567014733
6592693841,7311749633,7756110210,8374175258,9169983886,9994070616,10887682273,11579431669,12440625313,13582798556,15373005557,17858486067,22059612477,29515467707,35189299912,40059206763,42959976222,51545758888,62052259073,73937296963,82058912997,71034228443,71275287570,72121016547,67985344887,69386774408,99036164939,124168442534,133339397080,133105805512,166463386179,173794177961,195078126722,190379720809,203535242742,241038283063,237250948791,212790348405,218259904402,217185787343,196799778883,197337879195,213377771504,261695778781,300904221505,315974418605,335998557270,388691445387,430294287388,400172297861,391892746545,431120310089,409425234155,430068712972,441996131737,381817565894,395568644341,417237869116,455094861902,445075391688
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8858006036,8792365811,4991350458,3970953396,3313939554,3052467522,3176703092,3962735257,4446370371,4581246713,5272617196,5707720391,6235856820,7276013032,8680370408,13245716099,20982986344,33050343783,48852482960,44291490421,52902703376,65951627200,69683935845,74164435946,75244294275,53074370486,37867518957,40865558912,47112941176,48047647059
195999990,202999992,213500006,232749998,260750008,158994963,165444571,178297143,183200000,190205714,242732571,252842286,246804571,304339840,345263492,420986667,448412754,547535556,610225556,782496667,919726667,969046667,1013222222,1082926304,987143931,1149979286,1201725497,1131466494,1082403219,1113924130,1132101253,1167398478,1083037671,938632612,925030590,1000428394,869033856,972896268,893770806,808077223,870486066,876794723,825394490,784654424,915257323,1117113046,1273375020,1356199365,1611835902,1781455092,2032135247,2235820868,2333308099,2451625333,2705783272,3104394858,2959640987,3172292379,3036931818,3012334882
11658722591,12400145222,13264015675,14260017387,15960106681,17371457608,18651883472,19992040788,21376353113,23710735895,26706196047,29821661870,37209418019,47743801490,56033077879,65678189097,71113882968,82839905459,101246526194,116315456797,126829314388,104730018470,92095926188,87184239053,83349530159,86268264148,120018787249,149394404106,162299103675,164221056511,205331747948,210510999409,234781652447,224721795709,244884129491,288025588396,279201433225,252708051421,258528339631,258158533987,236204532891,236541297539,257157820440,317381715576,368537000248,385570948887,407918078033,470324254038,515223524242,481345929425,480951629493,522645519184,496181260258,521642714408,534678075827,462149679344,475739588765,502698069367,543734366831,533097455835
226195579,235668222,236434907,253927646,269818988,289908721,302925281,306222000,326323097,330748211,333627758,335072975,410331901,504376036,554654787,676870140,698408244,750049739,928843305,1186231265,1405251547,1291119965,1267778489,1095348303,1051133927,1045712703,1336102041,1562412030,1620246187,1502294411,1959965244,1986437860,1695315306,2274557914,1598075932,2169627251,2361116588,2268301538,2455092582,3676045653,3511248900,3663017700,4174634520,5337266688,6179176459,6565043460,7027863025,8158257572,9748276762,9699586794,9535344283,10693321954,11141358945,12517845732,13284528654,11388160958,11821066153,12701656931,14250985959,14390709095
330442817,350247237,379567178,394040749,410321786,422916848,433889832,450753993,460442864,478298782,458404330,482411279,578595584,674773821,751133643,939972703,976547572,1131225279,1475584037,1748480982,1928720390,1775842680,1754450379,1600278756,1459880353,1552493414,2036303381,2369835439,2616040646,2615588546,3101301781,3135045684,2240264712,2332018011,1895290965,2379518099,2586550747,2447669404,2804902724,3364819317,2956746304,3190371050,3622350204,4740768355,5451688868,6146352742,6547420134,7625723124,9451436359,9450697336,10109618964,12080296644,12561016091,13444301139,13943016924,11832159276,12833363370,14106956830,16059910871,15990803570
4274893913,4817580184,5081413340,5319458351,5386054619,5906636557,6439687598,7253575399,7483685474,8471006101,8992721809,8751842840,6288245867,8086725729,12512460520,19448348073,10117113333,9651149302,13281767143,15565480322,18138049096,20249694002,18525399202,17609048822,18920840000,22278423077,21774033333,24298032258,26579005760,28781714764,31598341234,30957483950,31708874594,33166519418,33768660883,37939748769,46438484108,48244309133,49984559471,51270569884,53369787319,53991289844,54724081491,60158929188,65108544250,69442943089,71819083684,79611888213,91631278239,102477791472,115279077465,128637938711,133355749482,149990451022,172885454931,195078678697,221415188000,249711027660,274039092455,302571254131
,,,,,,,,,,,,,,,,,,,,19839230769,19870000000,19342000000,16563666667,17594944444,17155421053,20249294118,28101000000,22555941176,21988444444,20632090909,10943548387,10350515464,10829710145,9697416974,18983303571,12294221473,11315986087,15030695297,13627323285,13245833844,14183497963,16402846413,21144983552,26157894737,29869283400,34379808889,44405101470,54438966420,52023504656,50381825504,57386216850,54033250329,55615397666,56901994980,50647442757,53806894796,58971520599,66230155100,68558815112
,,,,,,,,,,,,,,,,,,,,3072698328,3467819149,3645744681,3735106383,3905585106,3651861702,3052393617,3392021011,3702393617,3863563830,4229787234,4616223404,4751063830,5200265957,5567553457,5849467819,6101861436,6349202394,6183776596,6621010372,9062898936,8976196809,9593510638,11074813830,13150159574,15968723404,18504760638,21730000000,25710904255,22938218085,25713271277,28776595745,30749308511,32539468085,33387712766,31050638298,32234973404,35473776596,37652500000,38574069149
169803922,190098039,212254902,237745098,266666667,300392157,340000000,390196078,444901961,528137255,538423154,573400000,590900000,670900000,632400000,596200000,642100000,713000000,832400000,1139800100,1335300000,1426500000,1578300000,1732800000,2041100000,2320699900,2472500000,2713999900,2817900000,3062000000,3166000000,3111160000,3109000000,3092000000,3259000000,3429000000,3609000000,6332360000,6833220000,7683870000,8076470000,8317830000,8881160000,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10568400000,11111600000,11710800000,11928500000,12490700000,13022100000,13578800000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255802469,1866572954,2786045322,3671816504,4116699437,4685733115,5505887894,5748993411,6651106833,8369878823,10596205714,11222953519,12864610994,15778767670,19112739664,17613836210,17176781337,18644723861,17226849297,18178503835,18558343508,16211541820,16913330694,18080118128,20183510561,20164193807
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21650000000,18000000000,17037037037,16280991736,14932024169,13972676841,14756846154,14128408566,15222012660,12138486532,12736856828,12354820144,14594249023,17827791321,23144351852,30207567317,36954312354,45277399814,60763483146,50874078052,57222490769,61757788945,65685102555,75527984234,78813839984,56454734397,47722657821,54726595249,60031262269,63080457023
28071889,29964371,31856923,33749405,36193826,40069930,44405594,47379310,44910180,47305389,53233533,59207317,66062500,78343558,103216374,118066298,96905830,117650000,136300000,151800000,197938222,196089855,182206327,192103186,214381949,212643743,231638321,281082559,320093360,369133891,412086445,444720750,518239100,559858250,580863700,620140400,641383800,654314350,688992450,732750000,832050000,868350000,925050000,983500000,1051350000,1102050000,1210150000,1271600000,1351350000,1317300000,1377200000,1460800000,1522900000,1579400000,1662800000,1723800000,1775100000,1836600000,1871200000,1879613600
84466654,89249987,94149986,96366652,107566651,114339049,134173374,155102985,150000000,164900000,186300000,211100000,235400000,269500000,312600000,345000000,386300000,447000000,475800000,517200000,613299968,739100032,785500032,889400000,985699968,1039500032,1173500032,1296499968,1415100032,1501500032,1592400000,1634900000,1679900000,1820359900,1867160100,2030750000,2695390000,2932827000,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,6144000000,6767000000,6980000000,6656000000,6634526000,6312691000,6378188000,6465756000,6413988000,6654541000,6899911000,7142316000,7224329000,7484113000
373879364,406684586,444665186,478805990,539491477,604377104,669191919,755808081,857912458,929629630,1017003367,1095622896,1257615645,1262968516,2100249875,2404697651,2731984008,3227436282,3758220890,4421343606,4526916803,5872756933,5587490265,5422440962,6169501038,5377277407,3958338883,4323623622,4597615563,4715978868,4867582620,5343274312,5643893347,5734676561,5981244887,6715220507,7396966657,7925673448,8497545598,8285075872,8397912509,8141537938,7905485216,8082364868,8773451739,9549077869,11451869165,13120183157,16674324634,17339992165,19649631314,23963033431,27084497483,30659338880,32996188013,33000198248,33941126200,37508642165,40287647930,40895322844
15165569913,15236854859,19926293839,23021477292,21211892260,21790035117,27062716578,30591834054,33875881876,37458898244,42327600098,49204456700,58539008786,79279057731,105136007529,123709376568,152678020453,176171284312,200800891870,224969488835,235024598983,263561088977,281682304161,203304515491,209023912697,222942790435,268137224730,294084112393,330397381998,425595310000,461951782000,602860000000,400599250000,437798577640,558111997497,769305386183,850426432992,883199625325,863723411633,599388579986,655420645477,559372276082,507962487700,558319920832,669316654017,891630177251,1107640289615,1397084349956,1695824565983,1667019783585,2208871646203,2616200980392,2465188674415,2472806919902,2455993625159,1802214373741,1795700168991,2062831045936,1885482534238,1839758040766
,,,,,,,,,,,,,,311809337,402178605,435911269,495097668,552883707,670362452,1012280615,1114204743,1163923830,1236016507,1346890071,1409536121,1547755183,1704370308,1812757918,2006165167,2012131457,2020583702,1957000000,2063342117,2151344901,2216974096,2363645403,2498384130,2817083478,2951822205,3059500000,3054500000,3106500000,3209500000,3444500000,3819500000,4217500000,4674000000,4785000000,4465500000,4530000000,4657500000,4610000000,4677000000,4696500000,4715000000,4830000000,4978000000,5086500000,5209000000
,,,,,114040246,132758395,139030446,160819287,161211290,179080099,197523179,270818556,433092004,1073577086,1168304306,1423061357,1732721161,1941600704,2803780006,4928824958,4366213850,4264252336,3844723142,3782523088,3523612563,2358592817,2754463438,2690717551,2985467979,3520551724,3701667053,4183548189,4105706152,4087337960,4734020037,5115602837,5197332974,4051147228,4600000000,6001153306,5601090584,5843329108,6557333085,7872333215,9531402848,11470703002,12247694247,14393099069,10732366286,13707370737,18525319978,19047940301,18093829923,17098342541,12930394938,11400854268,12128104859,13567351175,13469422959
,,,,,,,,,,,,,,,,,,,,135653295,146391640,148934334,165585941,169264991,172217502,201375726,253182454,283855833,275949889,299787276,250045840,250794360,235239570,270801565,303053463,316420861,365964500,376955087,419035810,424464090,461444514,520849552,604041958,682523857,796938120,874989896,1168308517,1227808791,1234014292,1547991318,1777101317,1781281282,1756215665,1907090813,2003598213,2158972129,2450364928,2446866405,2530547158
30412309,32902337,35643208,38091151,41613969,45790870,51464435,58646444,66248257,77356914,96245114,126957494,165258094,244129088,306033848,355172414,372010120,451603325,590376721,819877301,1060923829,1073861599,1014907255,1172258182,1240796365,1114764007,1392634772,1965274882,2644536804,3083800685,3790567052,3942792837,4146513722,4160086253,4259330999,4730611067,4847752843,5020214747,4790458837,5484257417,5788329609,5489608300,5438857107,7511582173,8957467707,9918907108,10137883299,10939053365,10945070442,10267133178,12786654498,15351972361,14380004175,14901750991,16250781587,14420593484,15646354089,17405588070,18663265549,18340480936
112155599,123134584,124482749,129379098,142025069,150574816,157930042,163820539,191767437,188039191,189106555,201450768,230317908,271183061,281398668,378660016,451152450,507298121,610578524,700764893,797048029,694803503,748312284,658679395,637820621,864849765,1122265026,1200991826,1264899368,1233930277,1440711396,1377375031,1411917558,1278781167,851174351,1115389732,1007791186,937741468,967338349,999477511,914500299,931833303,991387870,1139754799,1270080251,1337362392,1460561215,1697565949,1985240986,2059094048,2142591376,2437982840,2510126699,1691544192,1894813505,1695825708,1825018191,2072350151,2220978978,2220307369
40461721693,40934952064,42227447632,45029988561,49377522897,54515179581,61088384037,65668655501,71829810520,79148411662,87896095320,99271961775,113082820487,131321858814,160408697342,173834029689,206575564909,211612157029,218632867537,243072102612,273853826548,306214863625,313506525087,340547711782,355372558104,364756499451,377437927312,431316742081,507354351182,565055743243,593929550908,610328183643,592387689253,577170761956,578139279438,604031623433,628546387972,652823920266,631813279407,676084000808,742295468319,736379777893,757950678647,892382413818,1023196771714,1169357979865,1315415197461,1464977190206,1549131208997,1371153004986,1613464422811,1788647906048,1828689329349,1847208522155,1803533209845,1556129524418,1528243213982,1649878054227,1716262621082,1736425629520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262824456623,243585755151,259648696509,273158442454,309399009448,393161689766,415881598034,409852129521,448554364637,434738468963,428026479180,468573139251,527957538526,633714239798,762523255166,886114592648,1002191724644,1265850852286,1531496010448,1289523277830,1316611736576,1449107473075,1352688633437,1422193604145,1464899669967,1292086768711,1320631381339,1463498188698,1644435698537,1668851928932
9522746719,10712712465,11879982759,13063643796,14480556572,15346741670,16480058705,17740013179,18942729779,20524886616,24274075006,29170150947,35777236928,48114943440,55449199141,63570059272,66493313730,71017619305,99318234340,111640341012,119008334427,108993981265,111711489928,111314328522,106285277269,107766112083,154482373117,193466104480,209298156906,202078704077,258066552692,261113787308,271814367089,264353008257,292646657893,342617007188,330091688511,286519135258,295045151745,289912492345,272055499763,278631271628,301416809958,352914820673,394163688782,408689354321,430921192375,479913033989,554363487213,541506500322,583782978346,699579638413,668043613696,688504173431,709182559935,679832292005,671309197478,679950481623,705140620047,703082435159
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945677377,6262740657,6439703435,6232906290,6663669065,7332244898,8553643354,8827272727,9676172953,11514605842,,,,,,,,,,,,
4110000000,4609727273,5416272727,5668187500,5982347826,6026593750,7072641026,7013196078,7167086957,8377093023,9126309735,10884114754,11853817308,16836261173,16210404184,7622217352,10341925249,13962893422,15989933708,21803696985,29036709872,34509878044,25325893206,20355959237,19622527480,17702885394,18891048819,22255407685,26040229793,29885685143,33113887818,37834793730,45964327559,49297773130,57008425296,73447063319,78039572222,84952360922,81577430181,75173794497,77860932152,70979923960,69736811435,75643459840,99210392858,122964812046,154788024806,173605968179,179638496279,172389498445,218537551220,252251992029,267122320057,278384345259,260541629961,243919085309,250440136356,277044950259,298258019275,282318159745
59716467625,50056868958,47209359006,50706799903,59708343489,70436266147,76720285970,72881631327,70846535056,79705906247,92602973434,99800958648,113687586299,138544284709,144182133388,163431551780,153940455342,174938098827,149540752829,178280594413,191149211575,195866382433,205089699859,230686747153,259946510957,309488028133,300758100107,272972974765,312353631208,347768051312,360857912566,383373318084,426915712711,444731282437,564324670006,734547898221,863746717504,961603952952,1029043097554,1093997267271,1211346869605,1339395718865,1470550015082,1660287965663,1955347004963,2285965892361,2752131773355,3550342737011,4594307032661,5101703073086,6087163874512,7551500124203,8532229986994,9570406235660,10475682920594,11061553079876,11233276536737,12310409370893,13894817549374,14342903006431
546203562,618245639,645284345,761047046,921063266,919771356,1024103034,1082922892,1281281246,1361360157,1455482990,1584128262,1849400600,2508421235,3070151901,3893839190,4662053708,6265067858,7900524898,9142935858,10175615442,8432588484,7567109767,6838185419,6841638715,6977650069,9158302205,10087653189,10255170460,9757410614,10795850107,10492628915,11152971316,11045759469,8313557450,11000146839,12139234939,11722142706,12612033729,12376639823,10717022463,11202353585,12405208665,15340993079,16584164236,17091723906,17816714954,20370544322,24322959641,24375209178,24908781285,25414875503,26789047555,31273074528,35363533866,45814637971,47964234560,51588158718,58011466451,58539424930
618740988,657597383,699373701,723624365,782384528,814139856,853268771,934079050,1053077155,1152418515,1160002261,1233991075,1430951332,1758727395,2255496995,2752771044,3076592431,3366368665,4409920644,5811444661,6740756569,7636345827,7322914570,7381854747,7801858825,8148223604,10621158533,12302471429,12493286762,11140055364,11151578051,12434370005,11396310990,15498179313,10600157684,9643953175,10513387442,10833497458,10612847429,11198378749,10083937740,10371327756,11579343088,14548845765,17430933517,17944084201,19356046328,22365265026,26409781215,26017925552,26169323293,29375448542,29102772799,32357345501,34989493826,30928653814,32643697596,35009262788,38694156863,39007354359
3359404118,3086746857,3779841429,6213185743,2881545273,4043901818,4532660182,3384063372,3909780539,5032434970,4877684910,5594770359,6173712814,7870239461,9596960180,10237343174,9648583225,12344424764,15372608002,15068422236,14394927495,12537821038,13651667371,11006712650,7857729193,7195042616,8095367168,7661625473,8861299977,9021862775,9349764580,9625436873,8227343907,10706259937,5820382248,5643439376,5771454940,6090840548,6215591270,4711259427,19088046306,7438189100,8728038525,8937567060,10297483481,11964484668,14451902468,16737071816,19788515874,18648373312,21565720044,25839749199,29306235826,32679745298,35909040266,37917704900,37134799975,38019265626,46831342213,50400746171
131731863,151675739,166521240,172233431,185693725,198318064,220613582,237397428,251247458,265040036,274960700,322128019,410669263,541973362,585364635,767102679,754549601,765224031,878771771,1198749666,1705796850,1993512326,2160640567,2097274290,2193581366,2160872541,1849268215,2297753649,2212536313,2389593022,2798746051,2724853593,2933222714,1918970032,1769365425,2116003978,2540697688,2322718991,1949481297,2353909564,3219910550,2796704577,3034251042,3503723245,4656975223,6650001214,8072305415,8782703767,11649858744,9723300391,13148395202,15655384440,17692912613,17958721572,17783526318,11953249530,10335424288,11198674674,13518403447,12267392147
4031152977,4540447761,4955543963,4836166667,5973366667,5760761905,5428518519,5825170438,5960212869,6450175214,7198360460,7820380971,8671358733,10315760000,12370029584,13098633902,15341403660,19470960619,23263511958,27940411250,33400735644,36388366869,38968039722,38729822782,38253120738,34894411352,34942489684,36373307085,39212550050,39540080200,47844090710,49175565911,58418985443,66446804803,81703500846,92507279383,97160109278,106659508271,98443739941,86186158685,99886577331,98211749596,97963003805,94641378693,117081522350,145619191582,161618581266,206181826825,242186950901,232397835678,286563105192,334943871932,370921320484,382116126449,381112119657,293481748241,282825009887,311883730690,333568923004,323615979419
,,,,,,,,,,,,,,,,,,,,212218226,196349968,184008996,191621958,184697210,196726077,279197697,337525871,356500027,341476764,429622148,424108797,457388579,452881443,319189200,398461790,396053798,364445590,370106776,382454990,350264288,378512003,425964697,546885185,633706149,653845123,698431828,795673128,915659193,905341091,907978724,1023086184,1015843369,1116224161,1149587652,966029542,1012835518,1077439663,1178530758,1165839927
,,,,,,,,,,,,,,,,,,,,142246876,139468115,140630759,138476239,132019065,137728155,190651208,235253172,264308140,267448513,306891107,319827059,357160985,490417390,406580652,487148994,501979069,490608658,521910561,592416703,539227278,563024383,620974660,813963830,924318491,971977088,1107891063,1513933983,1789333749,1711817182,1664310770,1865915544,1741809809,1850470042,1859898513,1596800287,1662998678,1769787215,1966983317,1981845740
507513830,490325182,479180824,511902137,542578367,592981162,647305630,699456619,773841494,853630204,984830158,1077152902,1238251696,1528916185,1666544754,1960863466,2412555426,3072427013,3523208810,4035519323,4831447001,2623807074,2606621255,3146770104,3660476459,3919203960,4418983871,4532952047,4614629898,5251025767,5711687787,7168999670,8528593421,9537297723,10432619325,11513472786,11618286652,12552071488,13617405297,14195623343,14949514493,15913363441,16504795593,17196009811,18528955525,19948261084,22602721765,26743972564,30612927059,30562361123,37268614024,42262697840,46473128286,49745088112,50577769838,54775994479,57157992434,58481858043,60553901420,61801385049
1880306125,2038301741,2153895648,2290313588,2470264540,2660946063,2888647978,3102515476,3083590687,3359706536,3695257613,4017606923,4639299319,5076285828,6595605183,7706760555,7932122921,9210482686,9433651129,10835423670,13495267730,14890317368,16517827317,16735576444,15982827317,15814747523,14441278728,15521747480,16459864447,16872897191,18011676248,17843525220,17570523339,18998044580,19981135364,22033818891,24055634514,28177583294,30105047881,31909186899,34198261849,35249124487,36990581960,39545843699,43259576006,48918431749,55670905492,61875372966,70340127758,59411430651,64524470198,69668274256,72051118642,73417589878,74433668499,72828471571,69191343076,71452564226,74967267520,77721714918
,,,,,,,,,,5693005200,6914658400,8135150892,9987709650,11405957317,13027415244,13789579903,14206158675,17844705325,19584443288,19912889861,20150254096,20953510235,22204940512,24039383608,22920490774,24226574634,25213935012,27458999472,27023468666,28645436569,24316556026,22085858243,22367254865,28448326757,30429803651,25017368700,25365908100,25736331200,28364615200,30565400000,31682400000,33590500000,35901200000,38203000000,42643836100,52742800000,58603900000,60806300000,62080000000,64328000000,68990000000,73141000000,77148000000,80656000000,87133000000,91370000000,96851000000,100023000000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038699609,3131096089,3147616201,3158406034,3151910782,3122287933,3116610112,3127908045,3101787709
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200439499,4466438823,4586114070,4281868766,4156990816,4186223865,4291158968,4405954696,4563017852,4708336756,4909498943,5153091158,5517361238,
,,,,,,,,,,,,,,,489914761,576090074,734887974,964026512,1288715210,2154311277,2087496374,2159242417,2160364071,2278248953,2430411900,3090734463,3704813886,4278792597,4563482604,5591130218,5770197348,6912150456,6590291048,7425703929,9933133247,10011918444,9547818700,10248617647,10497908306,9985844486,10397897086,11420227885,14547325028,17320552500,18433411267,20072786351,23968764030,27844698989,25945391775,25732432719,27565469098,24978513427,23900872626,23156850007,19842404305,20953442550,22729184365,25309818139,24948935408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40728950705,29859921159,34805013230,40866748705,47850203856,60147174077,67387788633,62180159376,66807429711,65173130995,61828166496,67808032980,82196001051,100090467581,119814434354,137143471328,156264095665,190183800884,236816485763,207434296805,209069940963,229562733399,208857719321,211685616593,209358834156,188033050460,196272068576,218628940952,248908731818,250680504530
,,,,,,,,,,215838448138,249985055484,299801542047,398374021954,445303484242,490636517211,519754453161,600498238019,740469983447,881345176609,950290856467,800472055387,776576439107,770684323248,725111123634,732534887058,1046259374944,1298176105550,1401233225303,1398967436804,1771671206876,1868945197407,2131571696932,2071323790370,2205074123177,2585792275147,2497244606187,2211989623280,2238990774703,2194204133816,1943145384190,1944107382550,2068624129494,2496128668172,2809187981127,2845802760851,2992196713085,3421229126745,3730027830672,3397791053070,3396354075664,3744408602684,3527344944140,3732743446219,3883920155292,3356235704120,3467498002104,3682602479929,3963767526251,3861123558039
,,,,,,,,,,,,,,,,,,,,,,,,,340989528,,373371738,395794539,409220087,452328087,462421999,478058305,466048469,491689221,497723961,494004648,502675542,514267869,536080148,551230862,572417441,591122040,622044666,666072102,708633195,768873684,847918929,999105339,1049110685,1128611700,1239144502,1353632942,2042817163,2214681574,2430287967,2603554907,2751461056,3012820410,3324634256
,,,,,,,,,,,,,,,,,45872947,57130216,55017759,72804653,82107391,89527577,98665191,109157071,119491933,135161959,151868754,171106184,185137243,201428730,219763222,234058259,245527593,264375667,274522148,292286000,302989185,322409852,331759000,333468889,340205074,333195185,343310667,367199111,364255074,390250148,421375852,458190185,489074333,493825926,501025926,485996296,498296296,520207407,540737037,576229630,519837037,551074074,582403704
,,,,,,11931739859,13059064375,13505573867,15414902267,17075457600,19085731252,23232379952,30730626663,34160444798,40474406216,44575892473,49784338519,60362931854,70366241969,71127528700,61877813965,60412844679,60644782176,59105236854,62658568287,88078760104,109414423929,115552846617,112409222183,138247285816,139224688814,152915654479,143195627015,156162386725,185006881515,187632346388,173537647059,176991934993,177965188355,164158739098,164791442543,178635163717,218096033517,251373002954,264467336457,282884947703,319423424509,353361038818,321241303699,321995279402,344003137611,327148943812,343584391648,352993631618,302673070847,313115929314,332121063806,356879499798,350104327659
